id,published,title,authors,paperId
http://arxiv.org/abs/2008.03350v1,2020-08-07T19:46:33Z,"A Joint Framework for Audio Tagging and Weakly Supervised Acoustic Event
  Detection Using DenseNet with Global Average Pooling","['Chieh-Chi Kao', 'Bowen Shi', 'Ming Sun', 'Chao Wang']",arXiv:2008.03350
http://arxiv.org/abs/2008.01786v1,2020-08-04T19:39:12Z,"Entropy Guided Adversarial Model for Weakly Supervised Object
  Localization","['Sabrina Narimene Benassou', 'Wuzhen Shi', 'Feng Jiang']",arXiv:2008.01786
http://arxiv.org/abs/2008.01201v1,2020-08-03T21:19:08Z,"Mixup-CAM: Weakly-supervised Semantic Segmentation via Uncertainty
  Regularization","['Yu-Ting Chang', 'Qiaosong Wang', 'Wei-Chih Hung', 'Robinson Piramuthu', 'Yi-Hsuan Tsai', 'Ming-Hsuan Yang']",arXiv:2008.01201
http://arxiv.org/abs/2008.01183v1,2020-08-03T20:48:31Z,Weakly-Supervised Semantic Segmentation via Sub-category Exploration,"['Yu-Ting Chang', 'Qiaosong Wang', 'Wei-Chih Hung', 'Robinson Piramuthu', 'Yi-Hsuan Tsai', 'Ming-Hsuan Yang']",arXiv:2008.01183
http://arxiv.org/abs/2008.01178v4,2020-08-03T20:36:01Z,"Multiple instance learning on deep features for weakly supervised object
  detection with extreme domain shifts","['Nicolas Gonthier', 'Saïd Ladjal', 'Yann Gousseau']",arXiv:2008.01178
http://arxiv.org/abs/2007.15778v1,2020-07-31T00:04:14Z,"Weakly supervised one-stage vision and language disease detection using
  large scale pneumonia and pneumothorax studies","['Leo K. Tam', 'Xiaosong Wang', 'Evrim Turkbey', 'Kevin Lu', 'Yuhong Wen', 'Daguang Xu']",arXiv:2007.15778
http://arxiv.org/abs/2007.15243v1,2020-07-30T05:49:30Z,Weakly Supervised Minirhizotron Image Segmentation with MIL-CAM,"['Guohao Yu', 'Alina Zare', 'Weihuang Xu', 'Roser Matamala', 'Joel Reyes-Cabrera', 'Felix B. Fritschi', 'Thomas E. Juenger']",arXiv:2007.15243
http://arxiv.org/abs/2007.15176v2,2020-07-30T01:33:57Z,Domain Adaptive Semantic Segmentation Using Weak Labels,"['Sujoy Paul', 'Yi-Hsuan Tsai', 'Samuel Schulter', 'Amit K. Roy-Chowdhury', 'Manmohan Chandraker']",arXiv:2007.15176
http://arxiv.org/abs/2007.14118v1,2020-07-28T10:50:38Z,DeScarGAN: Disease-Specific Anomaly Detection with Weak Supervision,"['Julia Wolleb', 'Robin Sandkühler', 'Philippe C. Cattin']",arXiv:2007.14118
http://arxiv.org/abs/2007.13970v1,2020-07-28T03:30:11Z,Weakly Supervised 3D Object Detection from Point Clouds,"['Zengyi Qin', 'Jinglu Wang', 'Yan Lu']",arXiv:2007.13970
http://arxiv.org/abs/2007.13251v1,2020-07-27T00:15:13Z,Point-to-set distance functions for weakly supervised segmentation,['Bas Peters'],arXiv:2007.13251
http://arxiv.org/abs/2007.12724v1,2020-07-24T18:13:52Z,"Detecting Online Hate Speech: Approaches Using Weak Supervision and
  Network Embedding Models","['Michael Ridenhour', 'Arunkumar Bagavathi', 'Elaheh Raisi', 'Siddharth Krishnan']",arXiv:2007.12724
http://arxiv.org/abs/2007.11901v1,2020-07-23T10:12:46Z,Weakly Supervised 3D Object Detection from Lidar Point Cloud,"['Qinghao Meng', 'Wenguan Wang', 'Tianfei Zhou', 'Jianbing Shen', 'Luc Van Gool', 'Dengxin Dai']",arXiv:2007.11901
http://arxiv.org/abs/2007.11726v2,2020-07-23T00:24:57Z,"A weakly supervised registration-based framework for prostate
  segmentation via the combination of statistical shape model and CNN","['Chunxia Qin', 'Xiaojun Chen', 'Jocelyne Troccaz']",arXiv:2007.11726
http://arxiv.org/abs/2007.10703v1,2020-07-21T10:45:05Z,"Uncertainty-Aware Weakly Supervised Action Detection from Untrimmed
  Videos","['Anurag Arnab', 'Chen Sun', 'Arsha Nagrani', 'Cordelia Schmid']",arXiv:2007.10703
http://arxiv.org/abs/2007.10007v1,2020-07-20T11:26:32Z,A Macro-Micro Weakly-supervised Framework for AS-OCT Tissue Segmentation,"['Munan Ning', 'Cheng Bian', 'Donghuan Lu', 'Hong-Yu Zhou', 'Shuang Yu', 'Chenglang Yuan', 'Yang Guo', 'Yaohua Wang', 'Kai Ma', 'Yefeng Zheng']",arXiv:2007.10007
http://arxiv.org/abs/2007.09727v1,2020-07-19T17:33:42Z,Geometry Constrained Weakly Supervised Object Localization,"['Weizeng Lu', 'Xi Jia', 'Weicheng Xie', 'Linlin Shen', 'Yicong Zhou', 'Jinming Duan']",arXiv:2007.09727
http://arxiv.org/abs/2007.09470v1,2020-07-18T16:40:55Z,Social Adaptive Module for Weakly-supervised Group Activity Recognition,"['Rui Yan', 'Lingxi Xie', 'Jinhui Tang', 'Xiangbo Shu', 'Qi Tian']",arXiv:2007.09470
http://arxiv.org/abs/2007.09397v1,2020-07-18T10:32:11Z,"Weakly Supervised Instance Segmentation by Learning Annotation
  Consistent Instances","['Aditya Arun', 'C. V. Jawahar', 'M. Pawan Kumar']",arXiv:2007.09397
http://arxiv.org/abs/2007.07986v1,2020-07-15T20:38:25Z,"Boosting Weakly Supervised Object Detection with Progressive Knowledge
  Transfer","['Yuanyi Zhong', 'Jianfeng Wang', 'Jian Peng', 'Lei Zhang']",arXiv:2007.07986
http://arxiv.org/abs/2007.06643v1,2020-07-13T19:33:24Z,"Adversarial Background-Aware Loss for Weakly-supervised Temporal
  Activity Localization","['Kyle Min', 'Jason J. Corso']",arXiv:2007.06643
http://arxiv.org/abs/2007.05615v1,2020-07-10T21:25:27Z,PCAMs: Weakly Supervised Semantic Segmentation Using Point Supervision,"['R. Austin McEver', 'B. S. Manjunath']",arXiv:2007.05615
http://arxiv.org/abs/2007.05448v1,2020-07-10T15:41:29Z,"Weakly Supervised Deep Nuclei Segmentation Using Partial Points
  Annotation in Histopathology Images","['Hui Qu', 'Pengxiang Wu', 'Qiaoying Huang', 'Jingru Yi', 'Zhennan Yan', 'Kang Li', 'Gregory M. Riedlinger', 'Subhajyoti De', 'Shaoting Zhang', 'Dimitris N. Metaxas']",arXiv:2007.05448
http://arxiv.org/abs/2007.04687v2,2020-07-09T10:29:31Z,"Not only Look, but also Listen: Learning Multimodal Violence Detection
  under Weak Supervision","['Peng Wu', 'Jing Liu', 'Yujia Shi', 'Yujia Sun', 'Fangtao Shao', 'Zhaoyang Wu', 'Zhiwei Yang']",arXiv:2007.04687
http://arxiv.org/abs/2007.04178v1,2020-07-08T15:09:16Z,"Evaluation for Weakly Supervised Object Localization: Protocol, Metrics,
  and Datasets","['Junsuk Choe', 'Seong Joon Oh', 'Sanghyuk Chun', 'Zeynep Akata', 'Hyunjung Shim']",arXiv:2007.04178
http://arxiv.org/abs/2007.07012v1,2020-07-07T16:38:04Z,"A Weakly Supervised Region-Based Active Learning Method for COVID-19
  Segmentation in CT Images","['Issam Laradji', 'Pau Rodriguez', 'Frederic Branchaud-Charron', 'Keegan Lensink', 'Parmida Atighehchian', 'William Parker', 'David Vazquez', 'Derek Nowrouzezahrai']",arXiv:2007.07012
http://arxiv.org/abs/2007.02277v1,2020-07-05T10:05:01Z,"Weakly Supervised Domain Adaptation for Built-up Region Segmentation in
  Aerial and Satellite Imagery","['Javed Iqbal', 'Mohsen Ali']",arXiv:2007.02277
http://arxiv.org/abs/2007.02180v2,2020-07-04T20:41:17Z,"A Weakly Supervised Consistency-based Learning Method for COVID-19
  Segmentation in CT Images","['Issam Laradji', 'Pau Rodriguez', 'Oscar Mañas', 'Keegan Lensink', 'Marco Law', 'Lironne Kurzman', 'William Parker', 'David Vazquez', 'Derek Nowrouzezahrai']",arXiv:2007.02180
http://arxiv.org/abs/2007.01947v2,2020-07-03T21:53:46Z,Mining Cross-Image Semantics for Weakly Supervised Semantic Segmentation,"['Guolei Sun', 'Wenguan Wang', 'Jifeng Dai', 'Luc Van Gool']",arXiv:2007.01947
http://arxiv.org/abs/2007.01598v1,2020-07-03T10:32:19Z,Weakly Supervised Temporal Action Localization with Segment-Level Labels,"['Xinpeng Ding', 'Nannan Wang', 'Xinbo Gao', 'Jie Li', 'Xiaoyu Wang', 'Tongliang Liu']",arXiv:2007.01598
http://arxiv.org/abs/2007.00748v1,2020-07-01T20:48:35Z,"Weakly-Supervised Segmentation for Disease Localization in Chest X-Ray
  Images","['Ostap Viniavskyi', 'Mariia Dobko', 'Oles Dobosevych']",arXiv:2007.00748
http://arxiv.org/abs/2006.12884v1,2020-06-23T10:24:13Z,SLV: Spatial Likelihood Voting for Weakly Supervised Object Detection,"['Ze Chen', 'Zhihang Fu', 'Rongxin Jiang', 'Yaowu Chen', 'Xian-sheng Hua']",arXiv:2006.12884
http://arxiv.org/abs/2006.09562v2,2020-06-16T23:14:52Z,"Explanation-based Weakly-supervised Learning of Visual Relations with
  Graph Networks","['Federico Baldassarre', 'Kevin Smith', 'Josephine Sullivan', 'Hossein Azizpour']",arXiv:2006.09562
http://arxiv.org/abs/2006.07834v1,2020-06-14T08:00:42Z,"Multi-Miner: Object-Adaptive Region Mining for Weakly-Supervised
  Semantic Segmentation","['Kuangqi Zhou', 'Qibin Hou', 'Zun Li', 'Jiashi Feng']",arXiv:2006.07834
http://arxiv.org/abs/2006.07601v1,2020-06-13T09:56:18Z,"NoPeopleAllowed: The Three-Step Approach to Weakly Supervised Semantic
  Segmentation","['Mariia Dobko', 'Ostap Viniavskyi', 'Oles Dobosevych']",arXiv:2006.07601
http://arxiv.org/abs/2006.07491v1,2020-06-12T22:18:02Z,"OrigamiNet: Weakly-Supervised, Segmentation-Free, One-Step, Full Page
  Text Recognition by learning to unfold","['Mohamed Yousef', 'Tom E. Bishop']",arXiv:2006.07491
http://arxiv.org/abs/2006.07006v3,2020-06-12T08:54:35Z,Weakly-supervised Temporal Action Localization by Uncertainty Modeling,"['Pilhyeon Lee', 'Jinglu Wang', 'Yan Lu', 'Hyeran Byun']",arXiv:2006.07006
http://arxiv.org/abs/2006.03732v1,2020-06-05T23:08:41Z,WOAD: Weakly Supervised Online Action Detection in Untrimmed Videos,"['Mingfei Gao', 'Yingbo Zhou', 'Ran Xu', 'Richard Socher', 'Caiming Xiong']",arXiv:2006.03732
http://arxiv.org/abs/2005.14480v1,2020-05-29T09:57:17Z,Weakly Supervised Lesion Localization With Probabilistic-CAM Pooling,"['Wenwu Ye', 'Jin Yao', 'Hui Xue', 'Yi Li']",arXiv:2005.14480
http://arxiv.org/abs/2005.13366v1,2020-05-27T13:55:33Z,"Weakly Supervised Vessel Segmentation in X-ray Angiograms by Self-Paced
  Learning from Noisy Labels with Suggestive Annotation","['Jingyang Zhang', 'Guotai Wang', 'Hongzhi Xie', 'Shuyang Zhang', 'Ning Huang', 'Shaoting Zhang', 'Lixu Gu']",arXiv:2005.13366
http://arxiv.org/abs/2005.13084v1,2020-05-26T23:41:05Z,Learning with Weak Supervision for Email Intent Detection,"['Kai Shu', 'Subhabrata Mukherjee', 'Guoqing Zheng', 'Ahmed Hassan Awadallah', 'Milad Shokouhi', 'Susan Dumais']",arXiv:2005.13084
http://arxiv.org/abs/2005.09743v2,2020-05-19T20:30:31Z,On Evaluating Weakly Supervised Action Segmentation Methods,"['Yaser Souri', 'Alexander Richard', 'Luca Minciullo', 'Juergen Gall']",arXiv:2005.09743
http://arxiv.org/abs/2005.07817v3,2020-05-15T22:57:53Z,"Weakly Supervised Training of Hierarchical Attention Networks for
  Speaker Identification","['Yanpei Shi', 'Qiang Huang', 'Thomas Hain']",arXiv:2005.07817
http://arxiv.org/abs/2005.00328v1,2020-05-01T12:16:22Z,"ACCL: Adversarial constrained-CNN loss for weakly supervised medical
  image segmentation","['Pengyi Zhang', 'Yunxin Zhong', 'Xiaoqiong Li']",arXiv:2005.00328
http://arxiv.org/abs/2004.14723v1,2020-04-30T12:29:55Z,"Named Entity Recognition without Labelled Data: A Weak Supervision
  Approach","['Pierre Lison', 'Aliaksandr Hubin', 'Jeremy Barnes', 'Samia Touileb']",arXiv:2004.14723
http://arxiv.org/abs/2004.12498v2,2020-04-26T23:02:23Z,"Weakly Supervised Semantic Segmentation in 3D Graph-Structured Point
  Clouds of Wild Scenes","['Haiyan Wang', 'Xuejian Rong', 'Liang Yang', 'Jinglun Feng', 'Jizhong Xiao', 'Yingli Tian']",arXiv:2004.12498
http://arxiv.org/abs/2004.08270v1,2020-04-17T14:35:00Z,Weakly Supervised Geodesic Segmentation of Egyptian Mummy CT Scans,"['Avik Hati', 'Matteo Bustreo', 'Diego Sona', 'Vittorio Murino', 'Alessio Del Bue']",arXiv:2004.08270
http://arxiv.org/abs/2004.06816v1,2020-04-14T22:11:22Z,"Bounding boxes for weakly supervised segmentation: Global constraints
  get close to full supervision","['Hoel Kervadec', 'Jose Dolz', 'Shanshan Wang', 'Eric Granger', 'Ismail Ben Ayed']",arXiv:2004.06816
http://arxiv.org/abs/2004.06689v1,2020-04-14T17:45:03Z,"Weakly Supervised Deep Learning for COVID-19 Infection Detection and
  Classification from CT Images","['Shaoping Hu', 'Yuan Gao', 'Zhangming Niu', 'Yinghui Jiang', 'Lao Li', 'Xianglu Xiao', 'Minhao Wang', 'Evandro Fei Fang', 'Wade Menpes-Smith', 'Jun Xia', 'Hui Ye', 'Guang Yang']",arXiv:2004.06689
http://arxiv.org/abs/2004.05768v2,2020-04-13T04:57:09Z,"Sequential Weakly Labeled Multi-Activity Localization and Recognition on
  Wearable Sensors using Recurrent Attention Networks","['Kun Wang', 'Jun He', 'Lei Zhang']",arXiv:2004.05768
http://arxiv.org/abs/2004.05024v3,2020-04-10T13:12:47Z,"Weakly supervised multiple instance learning histopathological tumor
  segmentation","['Marvin Lerousseau', 'Maria Vakalopoulou', 'Marion Classe', 'Julien Adam', 'Enzo Battistella', 'Alexandre Carré', 'Théo Estienne', 'Théophraste Henry', 'Eric Deutsch', 'Nikos Paragios']",arXiv:2004.05024
http://arxiv.org/abs/2004.04725v3,2020-04-09T17:57:09Z,"Instance-aware, Context-focused, and Memory-efficient Weakly Supervised
  Object Detection","['Zhongzheng Ren', 'Zhiding Yu', 'Xiaodong Yang', 'Ming-Yu Liu', 'Yong Jae Lee', 'Alexander G. Schwing', 'Jan Kautz']",arXiv:2004.04725
http://arxiv.org/abs/2004.04581v1,2020-04-09T14:57:57Z,"Self-supervised Equivariant Attention Mechanism for Weakly Supervised
  Semantic Segmentation","['Yude Wang', 'Jie Zhang', 'Meina Kan', 'Shiguang Shan', 'Xilin Chen']",arXiv:2004.04581
http://arxiv.org/abs/2004.04091v1,2020-04-08T16:14:41Z,"Weakly Supervised Semantic Point Cloud Segmentation:Towards 10X Fewer
  Labels","['Xun Xu', 'Gim Hee Lee']",arXiv:2004.04091
http://arxiv.org/abs/2004.03046v1,2020-04-07T00:03:28Z,Manifold-driven Attention Maps for Weakly Supervised Segmentation,"['Sukesh Adiga V', 'Jose Dolz', 'Herve Lombaert']",arXiv:2004.03046
http://arxiv.org/abs/2004.03451v1,2020-04-02T11:40:26Z,"RSS-Net: Weakly-Supervised Multi-Class Semantic Segmentation with FMCW
  Radar","['Prannay Kaul', 'Daniele De Martini', 'Matthew Gadd', 'Paul Newman']",arXiv:2004.03451
http://arxiv.org/abs/2004.00163v2,2020-03-31T23:36:04Z,"Weakly-Supervised Action Localization with Expectation-Maximization
  Multi-Instance Learning","['Zhekun Luo', 'Devin Guillory', 'Baifeng Shi', 'Wei Ke', 'Fang Wan', 'Trevor Darrell', 'Huijuan Xu']",arXiv:2004.00163
http://arxiv.org/abs/2003.13648v1,2020-03-30T17:32:49Z,"Weakly-supervised land classification for coastal zone based on deep
  convolutional neural networks by incorporating dual-polarimetric
  characteristics into training dataset","['Sheng Sun', 'Armando Marino', 'Wenze Shui', 'Zhongwen Hu']",arXiv:2003.13648
http://arxiv.org/abs/2003.13141v1,2020-03-29T21:15:18Z,"Learning a Weakly-Supervised Video Actor-Action Segmentation Model with
  a Wise Selection","['Jie Chen', 'Zhiheng Li', 'Jiebo Luo', 'Chenliang Xu']",arXiv:2003.13141
http://arxiv.org/abs/2003.13035v1,2020-03-29T14:13:29Z,"Multi-Path Region Mining For Weakly Supervised 3D Semantic Segmentation
  on Point Clouds","['Jiacheng Wei', 'Guosheng Lin', 'Kim-Hui Yap', 'Tzu-Yi Hung', 'Lihua Xie']",arXiv:2003.13035
http://arxiv.org/abs/2003.12424v2,2020-03-27T14:02:56Z,Weakly-Supervised Action Localization by Generative Attention Modeling,"['Baifeng Shi', 'Qi Dai', 'Yadong Mu', 'Jingdong Wang']",arXiv:2003.12424
http://arxiv.org/abs/2003.12263v2,2020-03-27T07:36:59Z,Weakly Supervised Dataset Collection for Robust Person Detection,"['Munetaka Minoguchi', 'Ken Okayama', 'Yutaka Satoh', 'Hirokatsu Kataoka']",arXiv:2003.12263
http://arxiv.org/abs/2003.12222v6,2020-03-27T03:47:12Z,"Voice activity detection in the wild via weakly supervised sound event
  detection","['Heinrich Dinkel', 'Yefei Chen', 'Mengyue Wu', 'Kai Yu']",arXiv:2003.12222
http://arxiv.org/abs/2003.12218v5,2020-03-27T03:35:46Z,"Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak
  Supervision","['Xuan Wang', 'Xiangchen Song', 'Bangzheng Li', 'Yingjun Guan', 'Jiawei Han']",arXiv:2003.12218
http://arxiv.org/abs/2003.11087v1,2020-03-24T19:41:18Z,"Bootstrapping Weakly Supervised Segmentation-free Word Spotting through
  HMM-based Alignment","['Tomas Wilkinson', 'Carl Nettelblad']",arXiv:2003.11087
http://arxiv.org/abs/2003.08375v2,2020-03-18T17:53:33Z,"Pairwise Similarity Knowledge Transfer for Weakly Supervised Object
  Localization","['Amir Rahimi', 'Amirreza Shaban', 'Thalaiyasingam Ajanthan', 'Richard Hartley', 'Byron Boots']",arXiv:2003.08375
http://arxiv.org/abs/2003.08337v2,2020-03-18T17:06:08Z,Weakly Supervised PET Tumor Detection Using Class Response,"['Amine Amyar', 'Romain Modzelewski', 'Pierre Vera', 'Vincent Morard', 'Su Ruan']",arXiv:2003.08337
http://arxiv.org/abs/2003.07685v1,2020-03-17T12:59:50Z,Weakly-Supervised Salient Object Detection via Scribble Annotations,"['Jing Zhang', 'Xin Yu', 'Aixuan Li', 'Peipei Song', 'Bowen Liu', 'Yuchao Dai']",arXiv:2003.07685
http://arxiv.org/abs/2003.07048v1,2020-03-16T07:01:01Z,"Weakly-Supervised Multi-Level Attentional Reconstruction Network for
  Grounding Textual Queries in Videos","['Yijun Song', 'Jingwen Wang', 'Lin Ma', 'Zhou Yu', 'Jun Yu']",arXiv:2003.07048
http://arxiv.org/abs/2003.06798v3,2020-03-15T11:35:28Z,StarNet: towards Weakly Supervised Few-Shot Object Detection,"['Leonid Karlinsky', 'Joseph Shtok', 'Amit Alfassy', 'Moshe Lichtenstein', 'Sivan Harary', 'Eli Schwartz', 'Sivan Doveh', 'Prasanna Sattigeri', 'Rogerio Feris', 'Alexander Bronstein', 'Raja Giryes']",arXiv:2003.06798
http://arxiv.org/abs/2003.04719v3,2020-03-09T05:07:50Z,"Dual-attention Guided Dropblock Module for Weakly Supervised Object
  Localization","['Junhui Yin', 'Siqing Zhang', 'Dongliang Chang', 'Zhanyu Ma', 'Jun Guo']",arXiv:2003.04719
http://arxiv.org/abs/2003.00874v3,2020-03-02T14:07:05Z,"Weakly-supervised Object Localization for Few-shot Learning and
  Fine-grained Few-shot Learning","['Xiaojian He', 'Jinfu Lin', 'Junming Shen']",arXiv:2003.00874
http://arxiv.org/abs/2002.11936v2,2020-02-27T06:17:11Z,"Weak Supervision in Convolutional Neural Network for Semantic
  Segmentation of Diffuse Lung Diseases Using Partially Annotated Dataset","['Yuki Suzuki', 'Kazuki Yamagata', 'Yanagawa Masahiro', 'Shoji Kido', 'Noriyuki Tomiyama']",arXiv:2002.11936
http://arxiv.org/abs/2002.11359v2,2020-02-26T08:54:20Z,Rethinking the Route Towards Weakly Supervised Object Localization,"['Chen-Lin Zhang', 'Yun-Hao Cao', 'Jianxin Wu']",arXiv:2002.11359
http://arxiv.org/abs/2002.09661v1,2020-02-22T08:40:04Z,Multi-Branch Learning for Weakly-Labeled Sound Event Detection,"['Yuxin Huang', 'Xiangdong Wang', 'Liwei Lin', 'Hong Liu', 'Yueliang Qian']",arXiv:2002.09661
http://arxiv.org/abs/2002.08254v2,2020-02-19T16:01:25Z,"Weakly Supervised Semantic Segmentation of Satellite Images for Land
  Cover Mapping -- Challenges and Opportunities","['Michael Schmitt', 'Jonathan Prexl', 'Patrick Ebel', 'Lukas Liebel', 'Xiao Xiang Zhu']",arXiv:2002.08254
http://arxiv.org/abs/2002.08098v1,2020-02-19T10:32:03Z,Weakly-Supervised Semantic Segmentation by Iterative Affinity Learning,"['Xiang Wang', 'Sifei Liu', 'Huimin Ma', 'Ming-Hsuan Yang']",arXiv:2002.08098
http://arxiv.org/abs/2002.07613v1,2020-02-13T15:28:42Z,"An interpretable classifier for high-resolution breast cancer screening
  images utilizing weakly supervised localization","['Yiqiu Shen', 'Nan Wu', 'Jason Phang', 'Jungkyu Park', 'Kangning Liu', 'Sudarshini Tyagi', 'Laura Heacock', 'S. Gene Kim', 'Linda Moy', 'Kyunghyun Cho', 'Krzysztof J. Geras']",arXiv:2002.07613
http://arxiv.org/abs/2002.03353v1,2020-02-09T12:33:23Z,"Weakly Supervised Attention Pyramid Convolutional Neural Network for
  Fine-Grained Visual Classification","['Yifeng Ding', 'Shaoguo Wen', 'Jiyang Xie', 'Dongliang Chang', 'Zhanyu Ma', 'Zhongwei Si', 'Haibin Ling']",arXiv:2002.03353
http://arxiv.org/abs/2002.03266v1,2020-02-09T02:17:46Z,"Weakly-Supervised Multi-Person Action Recognition in 360$^{\circ}$
  Videos","['Junnan Li', 'Jianquan Liu', 'Yongkang Wong', 'Shoji Nishimura', 'Mohan Kankanhalli']",arXiv:2002.03266
http://arxiv.org/abs/2002.01449v1,2020-02-04T18:21:10Z,"Action Graphs: Weakly-supervised Action Localization with Graph
  Convolution Networks","['Maheen Rashid', 'Hedvig Kjellström', 'Yong Jae Lee']",arXiv:2002.01449
http://arxiv.org/abs/2002.01087v1,2020-02-04T02:11:39Z,Object Instance Mining for Weakly Supervised Object Detection,"['Chenhao Lin', 'Siwen Wang', 'Dongqi Xu', 'Yu Lu', 'Wayne Zhang']",arXiv:2002.01087
http://arxiv.org/abs/2001.11248v1,2020-01-30T10:51:25Z,"Weakly Supervised Segmentation of Cracks on Solar Cells using Normalized
  Lp Norm","['Martin Mayr', 'Mathis Hoffmann', 'Andreas Maier', 'Vincent Christlein']",arXiv:2001.11248
http://arxiv.org/abs/2001.11207v3,2020-01-30T08:35:42Z,Weakly Supervised Instance Segmentation by Deep Community Learning,"['Jaedong Hwang', 'Seohyun Kim', 'Jeany Son', 'Bohyung Han']",arXiv:2001.11207
http://arxiv.org/abs/2001.09540v3,2020-01-26T23:56:26Z,"Weakly Supervised Few-shot Object Segmentation using Co-Attention with
  Visual and Semantic Embeddings","['Mennatullah Siam', 'Naren Doraiswamy', 'Boris N. Oreshkin', 'Hengshuai Yao', 'Martin Jagersand']",arXiv:2001.09540
http://arxiv.org/abs/2001.09174v1,2020-01-24T19:39:33Z,Weakly Supervised Lesion Co-segmentation on CT Scans,"['Vatsal Agarwal', 'Youbao Tang', 'Jing Xiao', 'Ronald M. Summers']",arXiv:2001.09174
http://arxiv.org/abs/2001.08590v1,2020-01-23T15:15:53Z,Weakly-Supervised Lesion Segmentation on CT Scans using Co-Segmentation,"['Vatsal Agarwal', 'Youbao Tang', 'Jing Xiao', 'Ronald M. Summers']",arXiv:2001.08590
http://arxiv.org/abs/2001.07793v1,2020-01-21T22:01:17Z,"Weakly Supervised Temporal Action Localization Using Deep Metric
  Learning","['Ashraful Islam', 'Richard J. Radke']",arXiv:2001.07793
http://arxiv.org/abs/2001.07437v2,2020-01-21T10:50:06Z,Evaluating Weakly Supervised Object Localization Methods Right,"['Junsuk Choe', 'Seong Joon Oh', 'Seungho Lee', 'Sanghyuk Chun', 'Zeynep Akata', 'Hyunjung Shim']",arXiv:2001.07437
http://arxiv.org/abs/1912.12520v2,2019-12-28T21:20:25Z,Weak Supervision for Fake News Detection via Reinforcement Learning,"['Yaqing Wang', 'Weifeng Yang', 'Fenglong Ma', 'Jin Xu', 'Bin Zhong', 'Qiang Deng', 'Jing Gao']",arXiv:1912.12520
http://arxiv.org/abs/1912.11186v3,2019-12-24T03:00:34Z,"A Comprehensive Analysis of Weakly-Supervised Semantic Segmentation in
  Different Image Domains","['Lyndon Chan', 'Mahdi S. Hosseini', 'Konstantinos N. Plataniotis']",arXiv:1912.11186
http://arxiv.org/abs/1912.08936v1,2019-12-18T22:54:29Z,One-Shot Weakly Supervised Video Object Segmentation,"['Mennatullah Siam', 'Naren Doraiswamy', 'Boris N. Oreshkin', 'Hengshuai Yao', 'Martin Jagersand']",arXiv:1912.08936
http://arxiv.org/abs/1912.04761v2,2019-12-10T15:25:37Z,"Sound Event Detection of Weakly Labelled Data with CNN-Transformer and
  Automatic Threshold Optimization","['Qiuqiang Kong', 'Yong Xu', 'Wenwu Wang', 'Mark D. Plumbley']",arXiv:1912.04761
http://arxiv.org/abs/1912.04138v1,2019-12-09T15:48:34Z,"A Weak Supervision Approach to Detecting Visual Anomalies for Automated
  Testing of Graphics Units","['Adi Szeskin', 'Lev Faivishevsky', 'Ashwin K Muppalla', 'Amitai Armon', 'Tom Hope']",arXiv:1912.04138
http://arxiv.org/abs/1912.01522v2,2019-12-03T16:51:11Z,Convolutional STN for Weakly Supervised Object Localization,"['Akhil Meethal', 'Marco Pedersoli', 'Soufiane Belharbi', 'Eric Granger']",arXiv:1912.01522
http://arxiv.org/abs/1911.13077v1,2019-11-29T12:29:15Z,"Weakly Supervised Cell Instance Segmentation by Propagating from
  Detection Response","['Kazuya Nishimura', 'Dai Fei Elmer Ker', 'Ryoma Bise']",arXiv:1911.13077
http://arxiv.org/abs/1911.12148v1,2019-11-27T13:34:38Z,Towards Precise End-to-end Weakly Supervised Object Detection Network,"['Ke Yang', 'Dongsheng Li', 'Yong Dou']",arXiv:1911.12148
http://arxiv.org/abs/1911.11961v1,2019-11-27T05:29:47Z,"AdapNet: Adaptability Decomposing Encoder-Decoder Network for Weakly
  Supervised Action Recognition and Localization","['Xiao-Yu Zhang', 'Changsheng Li', 'Haichao Shi', 'Xiaobin Zhu', 'Peng Li', 'Jing Dong']",arXiv:1911.11961
http://arxiv.org/abs/1911.13219v3,2019-11-26T23:23:29Z,"Automated Coronary Artery Atherosclerosis Detection and Weakly
  Supervised Localization on Coronary CT Angiography with a Deep 3-Dimensional
  Convolutional Neural Network","['Sema Candemir', 'Richard D. White', 'Mutlu Demirer', 'Vikash Gupta', 'Matthew T. Bigelow', 'Luciano M. Prevedello', 'Barbaros S. Erdal']",arXiv:1911.13219
http://arxiv.org/abs/1911.10608v1,2019-11-24T21:05:35Z,AnoNet: Weakly Supervised Anomaly Detection in Textured Surfaces,"['Manpreet Singh Minhas', 'John Zelek']",arXiv:1911.10608
http://arxiv.org/abs/1911.09963v1,2019-11-22T10:39:57Z,"Background Suppression Network for Weakly-supervised Temporal Action
  Localization","['Pilhyeon Lee', 'Youngjung Uh', 'Hyeran Byun']",arXiv:1911.09963
http://arxiv.org/abs/1911.08199v3,2019-11-19T10:31:43Z,Weakly-Supervised Video Moment Retrieval via Semantic Completion Network,"['Zhijie Lin', 'Zhou Zhao', 'Zhu Zhang', 'Qi Wang', 'Huasheng Liu']",arXiv:1911.08199
